"user_id","ltv"
user0099473,10.81
user0107689,16.06
user0012420,33.27
user0061395,10.86
user0081750,11.23
user0054798,210.33
user0068552,494.28
user0079064,11.16
user0025272,304.63
user0030679,21.64
user0048872,10.28
user0079164,37.89
user0062407,121.30
user0089318,21.36
user0096760,10.89
user0056196,11.9
user0074832,12.37
user0016896,22.11
user0030828,177.92
user0055833,22.17
user0039173,13.68
user0006490,11.16
user0002501,331.24
user0040697,14.89
user0105576,47.35
user0066451,11.44
user0104013,10.81
user0012762,15.29
user0050761,223.90
user0033388,31.96
user0045939,11.54
user0004463,30.60
user0080623,23.46
user0046300,10.16
user0107671,12.04
user0031550,10.09
user0006897,25.00
user0066236,15.07
user0041832,11.75
user0096631,33.37
user0027395,24.07
user0085448,21.69
user0075082,12.33
user0030918,22.60
user0117053,371.96
user0100561,36.22
user0000951,11.37
user0006664,10.67
user0028780,13.9
user0025923,175.96
user0099032,10.46
user0067785,10.07
user0023166,23.07
user0056992,430.24
user0014206,21.91
user0015181,21.34
user0103237,22.45
user0009631,10.4
user0073811,231.65
user0054605,133.25
user0038069,21.97
user0055110,55.66
user0006020,10.84
user0014835,14.32
user0077825,10.79
user0046857,82.76
user0091912,116.86
user0044824,20.63
user0014322,39.00
user0074391,10.93
user0044167,703.15
user0107153,35.74
user0001419,28.61
user0098775,30.20
user0039976,189.06
user0110311,10.07
user0016130,10.28
user0074360,10.23
user0112412,160.82
user0014710,168.06
user0047209,523.17
user0033806,62.35
user0012592,10.22
user0114176,67.12
user0015206,140.30
user0057546,10.01
user0082479,174.92
user0033251,10.83
user0111904,482.47
user0020773,23.62
user0066081,20.98
user0104784,405.19
user0062217,30.67
user0045379,10.53
user0002444,20.02
user0116649,23.11
user0024685,22.90
user0022527,10.28
user0094265,1240.89
user0048471,42.46
user0017616,12.71
user0042080,15.5
user0092982,21.51
user0026695,27.71
user0022229,17.68
user0050166,24.41
user0048886,10.63
user0106531,10.39
user0064446,43.30
user0001436,15.14
user0046535,10.5
user0046024,11.19
user0013545,20.48
user0109588,10.71
user0033319,233.80
user0029604,10.9
user0003889,11.5
user0095453,12.24
user0034452,12.85
user0049028,86.06
user0088084,14.34
user0042792,33.44
user0102097,32.72
user0076141,13.09
user0115754,21.16
user0002014,10.99
user0115549,12.28
user0073612,1036.58
user0062124,11.16
user0024032,213.37
user0103269,11.2
user0095332,119.67
user0028167,11.77
user0058799,10.75
user0027810,23.64
user0085991,57.60
user0032264,10.4
user0012571,22.49
user0098512,10.78
user0027419,638.52
user0029925,866.85
user0085839,11.28
user0073694,12.37
user0066108,12.24
user0062816,10.74
user0071235,56.32
user0097244,48.87
user0118728,24.33
user0055829,23.72
user0029724,10.35
user0087348,103.81
user0044722,123.01
user0010055,13.05
user0060057,48.09
user0038583,19.38
user0026542,11.7
user0084442,174.25
user0103231,11.16
user0050634,45.13
user0079725,21.80
user0061273,215.61
user0072361,14.31
user0032798,72.81
user0083257,12.45
user0045949,67.81
user0107686,10.28
user0112326,581.28
user0054449,21.07
user0068938,344.46
user0109619,45.19
user0010219,11.2
user0090451,11
user0024992,11.26
user0012280,38.41
user0044911,416.97
user0070342,26.02
user0091940,12.45
user0087929,60.87
user0096452,10.74
user0074690,20.58
user0049250,27.90
user0087336,22.38
user0055739,20.17
user0068611,12.66
user0025661,11.02
user0084704,12.72
user0120058,26.33
user0088681,10.76
user0115169,10.04
user0111642,10.32
user0110008,10.79
user0095146,44.78
user0083776,36.12
user0079909,10.78
user0084347,16.85
user0104385,50.91
user0073988,11.16
user0079053,283.95
user0090912,11.02
user0103394,33.07
user0032308,54.67
user0115375,11.16
user0041715,41.57
user0070259,20.02
user0058040,11.23
user0015627,33.84
user0008849,395.55
user0051778,343.67
user0044028,45.06
user0079391,12.7
user0016744,11.13
user0011565,11.36
user0003583,1863.27
user0007014,13.71
user0022201,10.25
user0021617,756.22
user0067698,10.32
user0054381,20.84
user0047551,34.31
user0112239,10.01
user0092693,11.62
user0031588,12.98
user0019430,12.07
user0059201,10.96
user0082339,34.83
user0033541,11.29
user0116706,12.04
user0010066,10.06
user0055914,263.65
user0009428,10.98
user0101797,227.00
user0072885,271.87
user0020243,24.57
user0086572,104.13
user0083857,10.88
user0076549,11.12
user0014380,51.83
user0020490,10.78
user0018645,41.68
user0007456,22.10
user0007047,14.63
user0023623,21.98
user0020329,11.38
user0070985,21.93
user0100875,211.48
user0083925,35.28
user0113459,192.32
user0098538,11.1
user0058290,21.47
user0076306,90.39
user0035899,21.26
user0044445,26.68
user0016201,12.88
user0090258,31.94
user0052679,114.73
user0025564,10.56
user0068306,10.67
user0106405,288.66
user0020474,15.52
user0089515,179.15
user0057353,10.86
user0079382,10.86
user0006263,10.01
user0043052,16.35
user0027098,331.05
user0019120,164.10
user0095097,26.71
user0029459,10.75
user0024779,307.20
user0094719,21.73
user0081042,10.78
user0118628,10.78
user0084257,10.43
user0121197,112.35
user0063424,11.12
user0120392,10.97
user0009218,325.94
user0045311,10.03
user0054477,22.00
user0059472,10.07
user0030520,76.90
user0100123,58.48
user0092231,11.54
user0079682,21.51
user0059508,11.1
user0081984,21.73
user0074903,30.42
user0085430,10.7
user0016329,152.84
user0034661,29.74
user0029808,21.46
user0100576,20.11
user0086942,10.77
user0069212,15.04
user0094099,10.85
user0034122,526.07
user0016106,22.22
user0050199,13.99
user0118279,155.55
user0034167,20.99
user0063164,23.34
user0117965,130.33
user0053351,44.54
user0104922,22.14
user0103899,66.40
user0098883,55.57
user0093490,10.74
user0096234,21.80
user0078729,143.64
user0084011,22.94
user0023240,10.92
user0007778,71.84
user0119825,33.26
user0013592,36.31
user0080837,55.29
user0049190,12.31
user0081263,58.70
user0006050,26.26
user0003976,10.37
user0048047,10.78
user0017644,37.46
user0003118,11.26
user0118785,46.41
user0021760,66.15
user0047390,10.44
user0099522,11.93
user0106193,116.76
user0105832,12.14
user0120829,263.76
user0119621,62.88
user0119107,27.39
user0117473,51.63
user0092142,674.60
user0066151,672.31
user0056218,11.38
user0088794,11.83
user0042598,45.12
user0014840,453.35
user0051263,160.41
user0089351,10.77
user0002057,106.63
user0000707,46.99
user0025186,31.5
user0061965,34.94
user0005960,124.87
user0058471,57.86
user0061529,11.47
user0015746,17.84
user0023718,23.62
user0073594,12.14
user0046052,20.82
user0091233,30.03
user0086909,1509.09
user0046944,23.30
user0108669,70.78
user0111601,34.82
user0102993,24.73
user0020338,34.24
user0045733,241.98
user0006557,27.91
user0104247,30.82
user0086554,10.97
user0024914,11.26
user0034449,11.33
user0084819,10.11
user0087280,244.54
user0028690,36.52
user0079974,10.07
user0059609,11.51
user0035377,11.73
user0073577,43.98
user0106772,14.4
user0113176,28.34
user0043192,13.06
user0042350,29.35
user0078888,25.08
user0003337,49.93
user0069613,40.55
user0042314,86.22
user0087224,404.65
user0109956,10.51
user0098758,330.77
user0023038,10.76
user0087607,75.93
user0050118,20.08
user0110562,21.24
user0087287,92.96
user0040120,41.10
user0060063,31.69
user0001437,11.14
user0094949,875.91
user0081952,24.92
user0073131,11.73
user0016439,32.65
user0068081,91.84
user0029926,12.39
user0042105,11.07
user0053742,22.07
user0017457,345.28
user0082690,11.16
user0104001,10.01
user0083664,12.61
user0032989,21.62
user0096761,39.44
user0070454,22.20
user0032878,21.96
user0057218,12.07
user0016572,73.96
user0115512,21.28
user0117337,11.1
user0084216,32.74
user0049922,181.77
user0053673,10.55
user0045993,57.94
user0059673,10.01
user0075964,23.34
user0048007,20.05
user0110572,828.44
user0068118,20.09
user0100230,11.98
user0040752,66.32
user0116357,14.55
user0019776,10.77
user0098504,11.16
user0091169,22.19
user0075688,11.3
user0060174,10.74
user0034366,11
user0070236,22.68
user0110662,32.62
user0047871,10.77
user0034133,23.94
user0026663,206.93
user0019195,43.85
user0005258,75.78
user0070873,37.15
user0113491,100.92
user0059101,11.21
user0081404,131.89
user0014306,12.89
user0054652,11.23
user0114459,394.16
user0095043,270.81
user0095399,21.69
user0095015,1118.03
user0105286,10.28
user0063159,446.98
user0044286,35.75
user0069837,60.37
user0098892,10.13
user0030197,12.42
user0012335,11.28
user0022805,112.55
user0057521,21.37
user0073523,34.02
user0033948,22.89
user0027896,317.57
user0087671,53.05
user0033439,11.02
user0040169,158.75
user0048315,11.06
user0038520,42.54
user0052854,27.92
user0036062,210.95
user0092224,13.4
user0011015,144.35
user0102342,11.37
user0017635,23.34
user0032939,31.23
user0102921,12.52
user0021550,47.12
user0075538,554.51
user0103922,28.93
user0049406,22.16
user0054145,23.75
user0055194,20.02
user0087265,33.41
user0039752,15.95
user0105884,26.08
user0014134,51.09
user0036988,20.03
user0061898,35.41
user0050861,11.16
user0101101,44.36
user0010455,31.99
user0087116,154.57
user0087019,12.56
user0055831,189.58
user0071534,565.41
user0040976,34.77
user0082567,608.81
user0043429,14.44
user0103070,212.75
user0050427,15.95
user0054421,21.75
user0053001,11
user0005236,753.84
user0043873,10.78
user0037986,10.61
user0047531,24.55
user0006828,10.88
user0009788,10.09
user0087853,11.16
user0011489,32.82
user0093539,11.65
user0066823,27.94
user0069847,62.38
user0113252,22.53
user0065525,112.14
user0015009,11.02
user0113890,11.1
user0005705,478.24
user0086431,10.78
user0102576,13.57
user0013935,10.22
user0121420,12.7
user0063596,10.19
user0103307,24.79
user0096122,11.37
user0116077,30.94
user0107079,10.13
user0047437,11.49
user0028611,11.26
user0101646,53.62
user0117563,21.98
user0105091,11.16
user0051831,49.72
user0061159,11.02
user0103310,43.49
user0078679,150.84
user0011758,34.02
user0054376,11.95
user0039308,264.96
user0103758,11.27
user0008006,20.56
user0077879,243.70
user0017193,21.66
user0054115,41.48
user0064903,10.55
user0120711,10.86
user0010552,11.02
user0077673,21.30
user0018968,89.71
user0092156,26.40
user0082189,16.42
user0111049,41.26
user0080548,21.57
user0012502,10.36
user0064363,12.33
user0082989,12.78
user0091864,10.75
user0086726,21.94
user0098920,62.50
user0115637,11.16
user0066910,10.74
user0023260,359.70
user0075078,10.53
user0031154,48.14
user0090168,20.78
user0087621,11.47
user0061973,10.09
user0103487,11.96
user0108633,10.29
user0000868,21.45
user0107668,10.28
user0026810,64.69
user0067227,46.85
user0060482,30.89
user0076903,21.58
user0104600,50.87
user0053419,20.83
user0052144,50.05
user0069266,11.18
user0008460,983.98
user0113803,550.95
user0102091,653.14
user0017466,10.67
user0045688,32.42
user0120651,30.39
user0115521,11.67
user0054598,10.88
user0048317,12.76
user0118788,12.44
user0032055,10.18
user0028058,21.44
user0031331,49.08
user0034762,31.54
user0077339,85.79
user0022778,10.74
user0026195,11.37
user0111068,27.40
user0046902,42.79
user0088918,63.20
user0046801,31.59
user0087991,10.77
user0084032,22.68
user0116182,87.69
user0080197,10.81
user0106390,10.67
user0075007,76.56
user0103774,47.91
user0026896,4125.10
user0028915,26.17
user0076526,11.75
user0081069,45.56
user0088159,10.84
user0058302,21.48
user0026159,20.16
user0025070,72.56
user0083128,62.67
user0105797,11.86
user0050937,10.81
user0091232,10.01
user0039939,10.49
user0079561,10.56
user0062885,475.53
user0034567,10.86
user0076871,21.79
user0015962,63.47
user0080575,12.97
user0110967,21.89
user0043697,10.96
user0106128,58.81
user0032654,14.31
user0092429,60.63
user0034236,23.38
user0000528,161.88
user0118035,69.86
user0040212,10.74
user0059164,35.93
user0103159,10.32
user0057693,11.67
user0057327,11.02
user0072771,11.37
user0089124,10.26
user0121094,11.65
user0060122,10.35
user0023808,34.69
user0012595,12.37
user0100936,20.97
user0038227,10.46
user0058478,46.13
user0114816,48.45
user0016969,12.78
user0102022,10.77
user0055003,525.36
user0116431,15.7
user0044210,22.23
user0103650,10.46
user0085806,11.33
user0002887,51.24
user0092649,13.55
user0084942,831.47
user0092569,236.29
user0065091,81.94
user0090984,30.10
user0008707,10
user0026859,12.63
user0089197,20.71
user0109403,15.19
user0032001,32.43
user0060941,10.16
user0099743,41.04
user0120976,228.84
user0107585,24.39
user0015979,43.52
user0013949,98.17
user0094373,10.95
user0047560,10.07
user0022954,71.56
user0002191,10
user0045284,226.55
user0048247,11.12
user0095523,11
user0070079,32.37
user0055785,10.08
user0044964,12.28
user0114017,36.37
user0086298,21.96
user0110994,33.01
user0017382,112.55
user0005723,10.18
user0084902,10.84
user0088728,114.40
user0008868,22.41
user0030034,10.9
user0028771,10.92
user0023602,11.63
user0028877,13.4
user0016271,161.81
user0043333,332.05
user0045373,60.09
user0023615,21.57
user0034750,20.91
user0067434,62.92
user0039091,11.54
user0079338,150.10
user0001917,11.89
user0073009,16.93
user0070981,50.44
user0076278,21.58
user0003755,10.81
user0054358,27.2
user0067707,27.66
user0004316,775.08
user0064999,307.5
user0002825,10.74
user0034816,61.65
user0100250,399.83
user0072715,13.83
user0098048,10.81
user0089610,50.06
user0101298,44.42
user0061613,879.98
user0109468,33.11
user0086628,36.41
user0043687,20.03
user0059810,346.44
user0067464,93.27
user0022217,32.00
user0007990,23.73
user0038776,21.67
user0118179,59.96
user0026913,35.42
user0099615,10.74
user0043980,10.74
user0102474,86.65
user0035449,1763.80
user0019187,22.35
user0032365,260.08
user0114663,381.07
user0103918,16.81
user0085724,54.03
user0069102,12.17
user0083568,10.15
user0114054,11.33
user0107294,14.11
user0113517,13.19
user0051396,11.27
user0101422,293.58
user0055650,844.91
user0075190,100.71
user0095958,22.38
user0043950,40.94
user0027823,21.19
user0067728,20.88
user0029239,10.9
user0028124,516.79
user0117265,33.85
user0078461,92.60
user0002106,143.30
user0075701,10.36
user0001489,42.83
user0112913,11.9
user0054833,10.92
user0108703,443.13
user0060802,20.02
user0060317,22.37
user0036900,21.81
user0056078,22.11
user0105068,11.7
user0050519,12.14
user0004190,46.57
user0079059,10.86
user0041636,114.79
user0051508,11.75
user0064273,33.34
user0077535,10.78
user0048470,16.09
user0008275,26.69
user0025026,11.71
user0106314,162.23
user0042896,22.21
user0078023,42.61
user0041691,11.83
user0046948,12.19
user0041179,11.16
user0083324,340.91
user0017750,11.02
user0092152,51.21
user0114792,52.49
user0107049,70.07
user0115656,10.16
user0092441,10.77
user0047189,14.39
user0035247,35.47
user0003787,165.50
user0097100,32.92
user0011462,400.30
user0002975,411.60
user0084783,55.74
user0040243,269.27
user0022035,13.72
user0048763,10.01
user0065621,11.9
user0064403,105.73
user0010587,54.60
user0030460,336.64
user0110238,35.52
user0068896,43.42
user0087472,10.47
user0115192,32.53
user0087675,20.99
user0104562,10.11
user0056626,14.68
user0089021,12.04
user0018723,10.75
user0086729,11.19
user0048136,21.81
user0013510,385.00
user0055661,10.83
user0053941,11.14
user0021579,10.53
user0008674,21.04
user0118509,10.92
user0065447,10.76
user0005249,32.48
user0087469,192.17
user0019127,25.01
user0011034,32.91
user0081318,383.92
user0049724,85.04
user0018996,10.81
user0056129,10.91
user0016635,10.04
user0099557,64.98
user0099611,1854.17
user0089945,381.80
user0095776,11.23
user0017699,10.81
user0066525,10.42
user0035848,22.01
user0094037,20.14
user0112324,10.01
user0090745,10.04
user0090395,91.40
user0051485,22.15
user0053710,11.1
user0037628,104.43
user0080239,40.97
user0037848,94.04
user0117361,330.16
user0020135,10.01
user0114203,67.73
user0087324,10.91
user0117413,32.55
user0048669,11.18
user0078045,60.31
user0114596,1907.25
user0050621,19.28
user0095418,10.76
user0000294,23.56
user0001820,92.77
user0072268,48.69
user0085743,12.05
user0026719,11.51
user0086062,63.76
user0016706,172.31
user0036926,96.61
user0064154,14.17
user0016829,10.23
user0058061,10.98
user0117784,36.75
user0058661,40.20
user0008137,20.56
user0096324,274.14
user0025623,15.81
user0034533,35.23
user0016062,22.47
user0115758,11.62
user0049804,10.75
user0042515,41.43
user0012090,12.78
user0014711,30.80
user0008094,35.26
user0017403,21.44
user0006510,100.82
user0042060,10.3
user0020673,34.32
user0013385,11.28
user0049358,10.81
user0024398,23.81
user0021884,60.99
user0045479,10.67
user0038925,10.74
user0040822,190.93
user0033556,11
user0036279,23.71
user0045448,14.89
user0002891,12.7
user0042326,12.31
user0027371,23.36
user0001131,31.98
user0023971,33.23
user0116963,50.78
user0051167,21.31
user0034973,78.35
user0104744,39.63
user0108077,232.32
user0098600,24.80
user0030333,10.06
user0081805,93.24
user0014562,10.8
user0050015,10.89
user0075811,11
user0091317,10.75
user0014470,22.24
user0003222,11.16
user0012051,50.46
user0060831,22.31
user0088747,38.07
user0019369,27.67
user0049906,431.15
user0114918,11.05
user0051193,23.63
user0097644,10.14
user0036871,10.91
user0081431,26.48
user0052999,15.44
user0018043,21.58
user0057489,21.40
user0031243,22.07
user0006037,554.76
user0025544,11.16
user0107456,34.94
user0117395,22.21
user0035916,21.23
user0109859,633.97
user0100028,12.61
user0029425,33.64
user0000370,11.09
